
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 1.00000,499.99999,-0.19966,14999.99722, 0.07228, 4.53131,-0.02650,500.00003, 4.53185,-0.01239, 0.13141, 0.00099,-0.06073, 0.07901,-0.01260, 0.99702, 0.47339,187.31925,1193.18685,2109.41287,-2.23629,-0.09358, 0.09447,
 1.10000,549.99998,-0.24039,15000.00283, 0.08504, 4.46846,-0.03218,499.99462, 4.45041,-0.00994, 0.14994,-1.74989,-0.04669, 0.07631,-0.01251, 1.06783, 0.47339,187.31516,1193.18658,2109.41287, 1.97756,-0.09358, 0.09447,
 1.20000,599.99832,-0.28461,15000.02643, 0.10396, 4.14265,-0.03631,499.97511, 4.11225,-0.00881, 0.23752,-4.79249,-0.02487, 0.06805,-0.01166, 0.97869, 0.47337,187.30040,1193.18545,2109.41287, 2.65261,-0.09358, 0.09447,
 1.30000,649.99593,-0.33200,15000.04239, 0.13205, 3.51511,-0.03911,499.98402, 3.51827,-0.00870, 0.32704,-7.70838,-0.00597, 0.05985,-0.01006, 0.82796, 0.47338,187.30698,1193.18468,2109.41287, 2.74215,-0.09358, 0.09447,
 1.40000,699.99646,-0.38199,15000.00282, 0.16883, 2.61258,-0.04139,500.03470, 2.71149,-0.00914, 0.40980,-10.28046, 0.00663, 0.05133,-0.00782, 0.64437, 0.47343,187.34519,1193.18658,2109.41287, 2.75403,-0.09358, 0.09447,
 1.50000,750.00396,-0.43389,14999.84878, 0.21342, 1.47158,-0.04426,500.12756, 1.73837,-0.00951, 0.48144,-12.47659, 0.01055, 0.04349,-0.00509, 0.43910, 0.47352,187.41572,1193.19401,2109.41287, 2.75561,-0.09358, 0.09447,
 1.60000,800.02166,-0.48691,14999.51422, 0.26428, 0.12965,-0.04904,500.25486, 0.64297,-0.00906, 0.53266,-14.30280, 0.00411, 0.03682,-0.00207, 0.21894, 0.47364,187.51318,1193.21013,2109.41287, 2.75582,-0.09358, 0.09447,
 1.70000,850.05077,-0.54030,14998.92794, 0.31886,-1.37887,-0.05703,500.40067,-0.53463,-0.00713, 0.54642,-15.84180,-0.01101, 0.03385,-0.00007,-0.02014, 0.47377,187.62609,1193.23839,2109.41287, 2.75585,-0.09358, 0.09447,
 1.80000,900.09031,-0.59380,14998.01268, 0.37094,-3.03927,-0.06899,500.56101,-1.77186,-0.00389, 0.47022,-17.38049,-0.02756, 0.03609, 0.00061,-0.27946, 0.47392,187.75194,1193.28251,2109.41287, 2.75585,-0.09358, 0.09447,
 1.90000,950.13620,-0.64772,14996.68489, 0.41156,-4.85869,-0.08509,500.70759,-3.06981, 0.00091, 0.30611,-19.03394,-0.04436, 0.03810, 0.00116,-0.55443, 0.47406,187.87003,1193.34651,2109.41287, 2.75585,-0.09358, 0.09447,
 2.00000,1000.17860,-0.70254,14994.85618, 0.43274,-6.85196,-0.10527,500.80171,-4.43760, 0.00823, 0.06374,-20.86942,-0.06209, 0.04009, 0.00159,-0.84675, 0.47414,187.95185,1193.43466,2109.41287, 2.75585,-0.09358, 0.09447,
 2.10000,1050.20040,-0.75881,14992.43237, 0.42888,-9.03772,-0.12928,500.79151,-5.88245, 0.01993,-0.17232,-22.80312,-0.08621, 0.04022, 0.00527,-1.20318, 0.47413,187.95902,1193.55150,2109.41287, 2.75585,-0.09358, 0.09447,
 2.20000,1100.17325,-0.81615,14989.30257, 0.41753,-11.39362,-0.15777,500.59884,-7.35892, 0.03808,-0.10409,-24.21510,-0.12960, 0.03902, 0.01093,-1.58651, 0.47394,187.83354,1193.70240,2109.41287, 2.75585,-0.09358, 0.09447,
 2.30000,1150.05677,-0.87347,14985.34892, 0.43011,-13.85962,-0.19222,500.17145,-8.81014, 0.06034, 0.24714,-25.00530,-0.18070, 0.03784, 0.01623,-1.95060, 0.47353,187.53706,1193.89303,2109.41287, 2.75585,-0.09358, 0.09447,
 2.40000,1199.80117,-0.92986,14980.46240, 0.49301,-16.37442,-0.23422,499.47645,-10.18518, 0.08171, 0.82118,-25.20907,-0.22778, 0.03745, 0.02063,-2.26979, 0.47286,187.04598,1194.12868,2109.41287, 2.75585,-0.09358, 0.09447,
 2.50000,1249.35198,-0.98530,14974.55411, 0.61884,-18.90114,-0.28511,498.54351,-11.48086, 0.09592, 1.35910,-25.37492,-0.25071, 0.04145, 0.02151,-2.48070, 0.47197,186.38371,1194.41365,2109.41287, 2.75585,-0.09358, 0.09447,
 2.60000,1298.65645,-1.04127,14967.56513, 0.79614,-21.45640,-0.34537,497.38754,-12.73229, 0.10030, 1.74832,-25.77651,-0.24903, 0.04538, 0.02282,-2.68354, 0.47086,185.56256,1194.75082,2109.41287, 2.75585,-0.09358, 0.09447,
 2.70000,1347.65825,-1.10013,14959.44593, 1.01272,-24.06197,-0.41610,495.99357,-13.96392, 0.09454, 2.01774,-26.38037,-0.23274, 0.04928, 0.02457,-2.88136, 0.46953,184.57264,1195.14260,2109.41287, 2.75585,-0.09358, 0.09447,
 2.80000,1396.29605,-1.16488,14950.15249, 1.25973,-26.73660,-0.49928,494.34384,-15.19641, 0.07922, 2.19837,-27.14516,-0.20921, 0.05301, 0.02654,-3.06843, 0.46795,183.40229,1195.59118,2109.41287, 2.75585,-0.09358, 0.09447,
 2.90000,1444.50535,-1.23910,14939.65014, 1.53842,-29.46576,-0.59626,492.44615,-16.42925, 0.05241, 2.49672,-27.29596,-0.16609, 0.05563, 0.02794,-3.20065, 0.46613,182.05907,1196.09827,2109.41287, 2.75585,-0.09358, 0.09447,
 3.00000,1492.22380,-1.32692,14927.92170, 1.86685,-32.16208,-0.70483,490.32229,-17.58891, 0.00575, 2.98687,-26.52269,-0.09651, 0.05799, 0.02991,-3.30677, 0.46410,180.56092,1196.66477,2109.41287, 2.74799,-0.09358, 0.09447,
 3.10000,1539.38784,-1.43327,14914.95644, 2.25896,-34.68204,-0.81955,487.92534,-18.51933,-0.06844, 3.61240,-23.25967,-0.00505, 0.03520, 0.03260,-3.50402, 0.46181,178.87527,1197.29126,2109.41287,-3.25201,-0.09358, 0.09447,
 3.20000,1585.92266,-1.56454,14900.73966, 2.71724,-36.71212,-0.92022,485.25713,-18.91519,-0.17692, 4.40710,-17.15363, 0.12389, 0.01059, 0.03622,-3.53794, 0.45926,177.00606,1197.97853,2109.41287,-6.68833,-0.09358, 0.09447,
 3.30000,1631.78334,-1.72720,14885.28938, 3.24495,-38.10887,-0.98859,482.68822,-18.69358,-0.32176, 5.33019,-10.89823, 0.21981, 0.00791, 0.04106,-3.41466, 0.45680,175.22490,1198.72578,2109.41287,-7.17042,-0.09358, 0.09447,
 3.40000,1676.96982,-1.92717,14868.65268, 3.84693,-38.91791,-1.02260,480.45485,-17.93062,-0.49281, 6.28114,-5.44182, 0.21785, 0.00943, 0.04722,-3.22989, 0.45465,173.70104,1199.53084,2109.41287,-7.23437,-0.09358, 0.09447,
 3.50000,1721.50709,-2.17006,14850.88502, 4.52435,-39.23089,-1.03097,478.67982,-16.73379,-0.66929, 7.13291,-0.98407, 0.07304, 0.01224, 0.05439,-3.00927, 0.45294,172.51954,1200.39111,2109.41287,-7.24285,-0.09358, 0.09447,
 3.60000,1765.43596,-2.46084,14832.04448, 5.27017,-39.14981,-1.03062,477.42492,-15.21751,-0.82207, 7.73278, 2.42395,-0.24319, 0.01568, 0.06168,-2.76781, 0.45172,171.72127,1201.30386,2109.41287,-7.24398,-0.09358, 0.09447,
 3.70000,1808.80791,-2.80350,14812.19108, 6.06865,-38.76566,-1.04173,476.71096,-13.48912,-0.92001, 8.08254, 5.20775,-0.71202, 0.01581, 0.06492,-2.48008, 0.45101,171.31852,1202.26629,2109.41287,-7.24413,-0.09358, 0.09447,
 3.80000,1851.68500,-3.20060,14791.39265, 6.90750,-38.09542,-1.07095,476.53136,-11.58670,-0.94278, 8.30280, 8.07718,-1.27827, 0.01513, 0.06471,-2.16875, 0.45081,171.30516,1203.27520,2109.41287,-7.24415,-0.09358, 0.09447,
 3.90000,1894.13640,-3.65279,14769.72293, 7.76839,-37.12636,-1.11557,476.85657,-9.51420,-0.87509, 8.33273,11.07059,-1.91196, 0.01619, 0.05840,-1.77753, 0.45107,171.65983,1204.32710,2109.41287,-7.24415,-0.09358, 0.09447,
 4.00000,1936.25139,-4.15611,14747.27999, 8.61550,-35.85406,-1.16541,477.72907,-7.34669,-0.71105, 7.92483,13.97820,-2.49726, 0.02389, 0.04108,-1.16809, 0.45186,172.41418,1205.41731,2109.41287,-7.24415,-0.09358, 0.09447,
 4.10000,1978.15280,-4.69784,14724.20892, 9.38479,-34.28969,-1.20006,479.06338,-5.13623,-0.45837, 6.97024,16.83876,-2.93778, 0.03170, 0.01973,-0.53512, 0.45308,173.50856,1206.53886,2109.41287,-7.24415,-0.09358, 0.09447,
 4.20000,2019.95963,-5.26030,14700.66208,10.01918,-32.43950,-1.19469,480.66932,-2.85890,-0.13666, 5.80096,19.59657,-3.19183, 0.03092, 0.00262,-0.09281, 0.45456,174.80737,1207.68441,2109.41287,-7.24415,-0.09358, 0.09447,
 4.30000,2061.75820,-5.82677,14676.76376,10.51087,-30.33371,-1.13351,482.36685,-0.49781, 0.22734, 4.64555,21.94587,-3.26407, 0.02730,-0.01657, 0.34011, 0.45612,176.18085,1208.84795,2109.41287,-7.24415,-0.09358, 0.09447,
 4.40000,2103.61934,-6.37969,14652.63307,10.84696,-28.02387,-1.00891,484.05737, 1.90195, 0.60315, 3.21242,23.77429,-3.13556, 0.04711,-0.03906, 0.77399, 0.45768,177.55689,1210.02373,2109.41287,-7.24415,-0.09358, 0.09447,
 4.50000,2145.60974,-6.90026,14628.39190,10.98639,-25.56196,-0.81663,485.68654, 4.29474, 0.95536, 1.19094,25.14783,-2.79857, 0.07868,-0.06091, 1.20865, 0.45917,178.89473,1211.20581,2109.41287,-7.24415,-0.09358, 0.09447,
 4.60000,2187.78920,-7.36863,14604.16623,10.87324,-22.99640,-0.55600,487.15241, 6.64090, 1.24249,-1.32063,26.02785,-2.24678, 0.11621,-0.07884, 1.64239, 0.46052,180.11770,1212.38807,2109.41287,-7.24415,-0.09358, 0.09447,
 4.70000,2230.20747,-7.76471,14580.08628,10.49842,-20.38772,-0.23190,488.36476, 8.88819, 1.42380,-3.77553,26.24424,-1.49916, 0.16248,-0.09067, 2.06247, 0.46162,181.15673,1213.56413,2109.41287,-7.24415,-0.09358, 0.09447,
 4.80000,2272.90323,-8.06998,14556.28239, 9.87615,-17.79993, 0.14620,489.26425,10.98416, 1.46778,-6.21733,25.94412,-0.62786, 0.21772,-0.09171, 2.44388, 0.46242,181.96506,1214.72762,2109.41287,-7.24415,-0.09358, 0.09447,
 4.90000,2315.90297,-8.26898,14532.87730, 9.00827,-15.24082, 0.57211,489.82909,12.93529, 1.35479,-8.68795,25.93861, 0.26659, 0.28214,-0.08028, 2.79247, 0.46292,182.52389,1215.87249,2109.41287,-7.24415,-0.09358, 0.09447,
 5.00000,2359.22273,-8.34999,14509.98642, 7.92206,-12.67586, 1.03852,490.03505,14.77794, 1.08035,-10.65536,26.14962, 1.10597, 0.35402,-0.05916, 3.12285, 0.46307,182.81301,1216.99305,2109.41287,-7.23629,-0.09358, 0.09447,
 5.10000,2402.87015,-8.30531,14487.72924, 6.71594,-10.16658, 1.51977,489.78206,16.42812, 0.66724,-11.22645,24.19133, 1.82635, 0.40205,-0.04225, 3.48921, 0.46279,182.75607,1218.08338,2109.41287,-3.02244,-0.09358, 0.09447,
 5.20000,2446.83742,-8.13518,14466.22101, 5.57059,-7.97042, 1.97567,489.10109,17.67022, 0.17620,-9.97563,20.35013, 2.39567, 0.43065,-0.02742, 3.63996, 0.46211,182.37528,1219.13777,2109.41287,-2.34739,-0.09358, 0.09447,
 5.30000,2491.09956,-7.84990,14445.52456, 4.64549,-6.16604, 2.40230,488.12610,18.47447,-0.31764,-7.27815,16.36293, 2.79847, 0.44341,-0.01213, 3.70148, 0.46115,181.77074,1220.15306,2109.41287,-2.25785,-0.09358, 0.09447,
 5.40000,2535.62708,-7.46045,14425.66952, 4.05704,-4.74784, 2.80377,486.97191,18.87839,-0.74436,-3.60552,12.56413, 2.99362, 0.44640, 0.00433, 3.69681, 0.46002,181.02854,1221.12772,2109.41287,-2.24597,-0.09358, 0.09447,
 5.50000,2580.39178,-6.97322,14406.66147, 3.87568,-3.69300, 3.17861,485.75089,18.93232,-1.05044, 0.56764, 9.04676, 2.98575, 0.44290, 0.01871, 3.63814, 0.45884,180.23278,1222.06138,2109.41287,-2.24439,-0.09358, 0.09447,
 5.60000,2625.36924,-6.38842,14388.48619, 4.12272,-2.97263, 3.52071,484.56395,18.68748,-1.20728, 4.72260, 5.85539, 2.81092, 0.43504, 0.02880, 3.53564, 0.45768,179.45864,1222.95468,2109.41287,-2.24418,-0.09358, 0.09447,
 5.70000,2670.53971,-5.70016,14371.11326, 4.76902,-2.55386, 3.82115,483.49391,18.19177,-1.21313, 8.37044, 3.01703, 2.51834, 0.42400, 0.03392, 3.39871, 0.45664,178.76746,1223.80903,2109.41287,-2.24415,-0.09358, 0.09447,
 5.80000,2715.88796,-4.89781,14354.49940, 5.74186,-2.40019, 4.07010,482.59670,17.48983,-1.08871,11.12651, 0.56681, 2.15286, 0.40583, 0.03476, 3.23535, 0.45576,178.20042,1224.62650,2109.41287,-2.24415,-0.09358, 0.09447,
 5.90000,2761.40155,-3.96813,14338.59153, 6.93753,-2.46823, 4.25880,481.89610,16.62743,-0.86868,12.74242,-1.42260, 1.74784, 0.38201, 0.03214, 3.05722, 0.45507,177.77491,1225.40965,2109.41287,-2.24415,-0.09358, 0.09447,
 6.00000,2807.07006,-2.89766,14323.33079, 8.23484,-2.70655, 4.38231,481.39993,15.65327,-0.59327,13.10175,-2.88552, 1.33375, 0.35611, 0.02692, 2.87631, 0.45458,177.49667,1226.16132,2109.41287,-2.24415,-0.09358, 0.09447,
 6.10000,2852.88507,-1.67474,14308.65664, 9.50766,-3.05799, 4.44215,481.10052,14.62031,-0.30191,12.22704,-3.79791, 0.94753, 0.32435, 0.01663, 2.69121, 0.45427,177.36015,1226.88444,2109.41287,-2.24415,-0.09358, 0.09447,
 6.20000,2898.83775,-0.29295,14294.50683,10.65087,-3.48004, 4.44931,480.96405,13.57786,-0.03148,10.55631,-4.46563, 0.70217, 0.28443, 0.00067, 2.49166, 0.45411,177.34073,1227.58206,2109.41287,-2.24415,-0.09358, 0.09447,
 6.30000,2944.91781, 1.24717,14280.81625,11.60918,-3.95895, 4.42065,480.97281,12.54435, 0.19320, 8.54406,-5.03270, 0.61510, 0.24843,-0.01459, 2.29588, 0.45410,177.42575,1228.25733,2109.41287,-2.24415,-0.09358, 0.09447,
 6.40000,2991.11624, 2.94067,14267.52135,12.36447,-4.49042, 4.37169,481.11513,11.52746, 0.36016, 6.50839,-5.56614, 0.66059, 0.21611,-0.02661, 2.10418, 0.45421,177.60714,1228.91338,2109.41287,-2.24415,-0.09358, 0.09447,
 6.50000,3037.42521, 4.77943,14254.56050,12.92677,-5.07587, 4.31422,481.37929,10.52870, 0.46742, 4.69528,-6.11523, 0.80196, 0.18721,-0.03505, 1.91576, 0.45444,177.87679,1229.55321,2109.41287,-2.24415,-0.09358, 0.09447,
 6.60000,3083.83772, 6.75315,14241.87356,13.32646,-5.72012, 4.25590,481.75510, 9.54528, 0.51958, 3.24262,-6.68096, 1.00327, 0.16189,-0.03927, 1.72923, 0.45477,178.22775,1230.17978,2109.41287,-2.24415,-0.09358, 0.09447,
 6.70000,3130.34747, 8.85036,14229.40155,13.59358,-6.41446, 4.20372,482.23408, 8.58604, 0.52396, 2.02705,-7.02275, 1.22301, 0.14031,-0.03956, 1.55165, 0.45520,178.65438,1230.79599,2109.41287,-2.24415,-0.09358, 0.09447,
 6.80000,3176.94868,11.05958,14217.08830,13.74983,-7.13516, 4.16486,482.80253, 7.67122, 0.48825, 1.04717,-7.12883, 1.43229, 0.12202,-0.03749, 1.38787, 0.45571,179.14713,1231.40460,2109.41287,-2.24415,-0.09358, 0.09447,
 6.90000,3223.63601,13.36982,14204.88208,13.81835,-7.86093, 4.14355,483.44641, 6.81658, 0.42131, 0.30694,-7.03961, 1.61088, 0.10691,-0.03364, 1.23963, 0.45630,179.69620,1232.00815,2109.41287,-2.24415,-0.09358, 0.09447,
 7.00000,3270.40441,15.77100,14192.73606,13.82172,-8.57384, 4.14133,484.15293, 6.03325, 0.33223,-0.21033,-6.79270, 1.74508, 0.09472,-0.02860, 1.10790, 0.45694,180.29259,1232.60897,2109.41287,-2.24415,-0.09358, 0.09447,
 7.10000,3317.24919,18.25424,14180.60864,13.78062,-9.25909, 4.15754,484.91093, 5.32855, 0.22970,-0.53059,-6.42211, 1.82692, 0.08508,-0.02291, 0.99299, 0.45764,180.92849,1233.20910,2109.41287,-2.24415,-0.09358, 0.09447,
 7.20000,3364.16604,20.81196,14168.46353,13.71356,-9.90486, 4.18990,485.71094, 4.70631, 0.12174,-0.66510,-5.95901, 1.85328, 0.07778,-0.01662, 0.89753, 0.45837,181.59726,1233.81034,2109.41287,-2.24415,-0.09358, 0.09447,
 7.30000,3411.15122,23.43823,14156.27039,13.64275,-10.50242, 4.23493,486.54470, 4.16620, 0.01614,-0.55442,-5.43563, 1.82498, 0.07211,-0.01019, 0.81970, 0.45914,182.29308,1234.41420,2109.41287,-2.24415,-0.09358, 0.09447,
 7.40000,3458.20156,26.12859,14144.00438,13.59073,-11.04570, 4.28843,487.40551, 3.70751,-0.08042,-0.26164,-4.87187, 1.74669, 0.06759,-0.00421, 0.75501, 0.45993,183.01122,1235.02191,2109.41287,-2.24415,-0.09358, 0.09447,
 7.50000,3505.31422,28.87962,14131.64487,13.57269,-11.53050, 4.34627,488.28822, 3.32839,-0.16287, 0.13984,-4.28404, 1.62601, 0.06407, 0.00087, 0.70367, 0.46074,183.74807,1235.63449,2109.41287,-2.24415,-0.09358, 0.09447,
 7.60000,3552.48688,31.68883,14119.17540,13.59696,-11.95439, 4.40469,489.18871, 3.02544,-0.22759, 0.58625,-3.68789, 1.47180, 0.06139, 0.00480, 0.66506, 0.46156,184.50075,1236.25277,2109.41287,-2.24415,-0.09358, 0.09447,
 7.70000,3599.71775,34.55453,14106.58353,13.66610,-12.31660, 4.46058,490.10382, 2.79409,-0.27223, 1.02714,-3.09696, 1.29396, 0.05941, 0.00750, 0.63827, 0.46240,185.26704,1236.87737,2109.41287,-2.24415,-0.09358, 0.09447,
 7.80000,3647.00565,37.47575,14093.86052,13.77812,-12.61783, 4.51169,491.03106, 2.62885,-0.29553, 1.42401,-2.52268, 1.10296, 0.05802, 0.00890, 0.62227, 0.46326,186.04518,1237.50874,2109.41287,-2.24415,-0.09358, 0.09447,
 7.90000,3694.34998,40.45208,14081.00103,13.92751,-12.85998, 4.55672,491.96838, 2.52356,-0.29734, 1.74854,-1.97437, 0.90945, 0.05714, 0.00903, 0.61598, 0.46412,186.83373,1238.14714,2109.41287,-2.24415,-0.09358, 0.09447,
 8.00000,3741.75073,43.48361,14068.00278,14.10616,-13.04602, 4.59534,492.91404, 2.47163,-0.27854, 1.98089,-1.45941, 0.72373, 0.05669, 0.00796, 0.61825, 0.46499,187.63144,1238.79270,2109.41287,-2.24415,-0.09358, 0.09447,
 8.10000,3789.20842,46.57088,14054.86620,14.30408,-13.17973, 4.62815,493.86644, 2.46628,-0.24103, 2.10829,-0.98336, 0.55537, 0.05662, 0.00581, 0.62793, 0.46586,188.43715,1239.44541,2109.41287,-2.24415,-0.09358, 0.09447,
 8.20000,3836.72403,49.71476,14041.59405,14.51014,-13.26562, 4.65658,494.82405, 2.50071,-0.18759, 2.12415,-0.55013, 0.41278, 0.05688, 0.00273, 0.64389, 0.46674,189.24971,1240.10513,2109.41287,-2.24415,-0.09358, 0.09447,
 8.30000,3884.29896,52.91642,14028.19110,14.71264,-13.30867, 4.68274,495.78534, 2.56829,-0.12182, 2.02756,-0.16221, 0.30277, 0.05743,-0.00106, 0.66501, 0.46762,190.06797,1240.77164,2109.41287,-2.24415,-0.09358, 0.09447,
 8.40000,3931.93492,56.17728,14014.66373,14.89994,-13.31420, 4.70922,496.74879, 2.66271,-0.04792, 1.82313, 0.17920, 0.23021, 0.05823,-0.00534, 0.69025, 0.46851,190.89076,1241.44463,2109.41287,-2.24415,-0.09358, 0.09447,
 8.50000,3979.63388,59.49898,14001.01966,15.06108,-13.28772, 4.73891,497.71290, 2.77807, 0.02949, 1.52128, 0.47401, 0.19788, 0.05926,-0.00979, 0.71841, 0.46939,191.71688,1242.12373,2109.41287,-2.24415,-0.09358, 0.09447,
 8.60000,4027.39793,62.88329,13987.26755,15.18651,-13.23475, 4.77481,498.67634, 2.90910, 0.10567, 1.14049, 0.72358, 0.20692, 0.06050,-0.01410, 0.74850, 0.47027,192.54528,1242.80851,2109.41287,-2.24415,-0.09358, 0.09447,
 8.70000,4075.22928,66.33215,13973.41667,15.26871,-13.16065, 4.81981,499.63772, 3.05095, 0.17592, 0.70113, 0.92957, 0.25529, 0.06186,-0.01813, 0.78002, 0.47115,193.37483,1243.49851,2109.41287,-2.24415,-0.09358, 0.09447,
 8.80000,4123.13013,69.84755,13959.47679,15.30245,-13.07048, 4.87643,500.59570, 3.19923, 0.23600, 0.22693, 1.09394, 0.33836, 0.06332,-0.02163, 0.81226, 0.47203,194.20442,1244.19325,2109.41287,-2.24415,-0.09358, 0.09447,
 8.90000,4171.10267,73.43156,13945.45789,15.28516,-12.96897, 4.94663,501.54906, 3.35001, 0.28236,-0.25526, 1.21910, 0.44946, 0.06484,-0.02442, 0.84459, 0.47291,195.03304,1244.89225,2109.41287,-2.24415,-0.09358, 0.09447,
 9.00000,4219.14900,77.08625,13931.37002,15.21726,-12.86031, 5.03165,502.49675, 3.49979, 0.31242,-0.71711, 1.30779, 0.58032, 0.06637,-0.02635, 0.87644, 0.47377,195.85979,1245.59501,2109.41287,-2.24415,-0.09358, 0.09447,
 9.10000,4267.27110,80.81370,13917.22308,15.10213,-12.74817, 5.13193,503.43793, 3.64550, 0.32472,-1.13078, 1.36307, 0.72162, 0.06789,-0.02735, 0.90732, 0.47463,196.68392,1246.30104,2109.41287,-2.24415,-0.09358, 0.09447,
 9.20000,4315.47081,84.61595,13903.02666,14.94604,-12.63563, 5.24706,504.37193, 3.78448, 0.31900,-1.47100, 1.38830, 0.86363, 0.06937,-0.02739, 0.93678, 0.47549,197.50481,1247.00985,2109.41287,-2.24415,-0.09358, 0.09447,
 9.30000,4363.74979,88.49498,13888.78995,14.75774,-12.52518, 5.37580,505.29830, 3.91453, 0.29624,-1.71706, 1.38708, 0.99684, 0.07077,-0.02652, 0.96447, 0.47634,198.32204,1247.72101,2109.41287,-2.24415,-0.09358, 0.09447,
 9.40000,4412.10951,92.45272,13874.52155,14.54790,-12.41869, 5.51616,506.21681, 4.03385, 0.25854,-1.85464, 1.36323, 1.11260, 0.07207,-0.02484, 0.99009, 0.47718,199.13532,1248.43408,2109.41287,-2.24415,-0.09358, 0.09447,
 9.50000,4460.55124,96.49099,13860.22946,14.32837,-12.31753, 5.66551,507.12739, 4.14115, 0.20898,-1.87700, 1.32068, 1.20375, 0.07324,-0.02250, 1.01342, 0.47801,199.94450,1249.14866,2109.41287,-2.24415,-0.09358, 0.09447,
 9.60000,4509.07603,100.61152,13845.92092,14.11133,-12.22257, 5.82073,508.03015, 4.23558, 0.15133,-1.78566, 1.26339, 1.26500, 0.07427,-0.01971, 1.03433, 0.47883,200.74959,1249.86439,2109.41287,-2.24415,-0.09358, 0.09447,
 9.70000,4557.68473,104.81599,13831.60247,13.90846,-12.13425, 5.97844,508.92531, 4.31674, 0.08981,-1.59029, 1.19520, 1.29331, 0.07515,-0.01669, 1.05274, 0.47965,201.55068,1250.58095,2109.41287,-2.24415,-0.09358, 0.09447,
 9.80000,4606.37800,109.10591,13817.27981,13.73008,-12.05270, 6.13517,509.81324, 4.38465, 0.02872,-1.30789, 1.11971, 1.28803, 0.07588,-0.01366, 1.06866, 0.48046,202.34800,1251.29805,2109.41287,-2.24415,-0.09358, 0.09447,
 9.90000,4655.15628,113.48276,13802.95792,13.58446,-11.97776, 6.28761,510.69439, 4.43971,-0.02785,-0.96094, 1.04037, 1.25087, 0.07645,-0.01078, 1.08189, 0.48126,203.14183,1252.01544,2109.41287,-2.24415,-0.09358, 0.09447,
10.00000,4704.01985,117.94785,13788.64090,13.47744,-11.90903, 6.43283,511.56932, 4.48277,-0.07631,-0.57417, 0.96101, 1.18588, 0.07686,-0.00826, 1.09266, 0.48206,203.93256,1252.73292,2109.41287,-2.24415,-0.09358, 0.09447,
10.10000,4752.96879,122.50241,13774.33211,13.41202,-11.84593, 6.56842,512.43854, 4.51476,-0.11383,-0.17697, 0.88381, 1.09860, 0.07713,-0.00634, 1.10145, 0.48285,204.72055,1253.45032,2109.41287,-2.24415,-0.09358, 0.09447,
